Id,SalePrice
1585,140503.11
1586,69865.91
1587,107472.55
1588,147569.1
1589,106340.35
1590,135447.94
1591,98539.07
1592,118755.64
1593,130481.27
1594,139076.92
1595,108415.305
1596,236118.7
1597,184027.8
1598,199902.73
1599,168649.12
1600,159598.67
1601,79473.82
1602,117616.47
1603,78479.55
1604,254670.83
1605,256459.77
1606,174536.48
1607,143402.53
1608,227045.81
1609,183090.72
1610,153645.75
1611,134221.84
1612,158563.69
1613,161841.36
1614,120772.89
1615,84799.42
1616,69758.38
1617,88394.05
1618,126715.695
1619,133565.64
1620,164378.72
1621,142066.77
1622,141631.84
1623,282403.84
1624,208557.4
1625,126241.3
1626,160778.66
1627,197358.53
1628,267986.94
1629,180240.3
1630,338023.0
1631,221653.9
1632,240384.78
1633,174907.89
1634,198103.39
1635,178653.7
1636,152711.4
1637,207246.23
1638,203957.48
1639,176046.53
1640,278420.66
1641,175701.19
1642,226275.4
1643,232153.83
1644,242280.78
1645,174914.56
1646,153133.75
1647,149046.7
1648,133808.12
1649,136394.2
1650,129954.84
1651,122672.58
1652,95618.586
1653,98256.984
1654,151014.61
1655,158215.22
1656,149435.83
1657,154880.2
1658,146053.5
1659,128273.35
1660,155152.52
1661,448166.06
1662,441481.34
1663,396119.94
1664,213155.33
1665,292380.16
1666,321037.88
1667,415613.88
1668,349682.88
1669,310634.56
1670,370073.56
1671,250961.0
1672,487077.2
1673,277547.66
1674,243384.73
1675,183955.52
1676,192218.69
1677,214887.17
1678,502894.94
1679,373395.7
1680,365820.66
1681,246898.25
1682,288050.12
1683,170248.8
1684,174235.47
1685,172086.84
1686,162367.92
1687,169869.61
1688,193942.39
1689,184807.11
1690,182174.4
1691,180716.2
1692,257085.67
1693,169629.86
1694,172999.12
1695,163309.17
1696,260318.89
1697,168395.52
1698,389182.1
1699,354086.7
1700,240499.2
1701,264028.5
1702,247383.08
1703,280561.25
1704,289210.34
1705,207141.31
1706,407565.44
1707,216149.36
1708,190911.72
1709,272284.0
1710,206406.36
1711,260117.12
1712,255831.48
1713,275702.03
1714,238285.14
1715,197563.8
1716,191861.02
1717,178397.81
1718,143232.23
1719,192688.38
1720,242656.31
1721,170560.48
1722,134991.56
1723,155151.64
1724,189288.06
1725,252392.72
1726,192349.62
1727,158480.39
1728,171855.11
1729,179420.17
1730,154240.05
1731,124764.46
1732,135429.98
1733,106184.586
1734,126869.266
1735,131297.27
1736,120164.9
1737,328966.84
1738,226113.19
1739,269715.3
1740,225319.31
1741,191831.56
1742,174678.52
1743,177902.9
1744,304907.1
1745,213722.83
1746,185875.42
1747,222574.08
1748,228961.47
1749,147219.66
1750,133867.48
1751,248168.05
1752,124704.51
1753,148333.86
1754,192672.2
1755,173378.5
1756,130646.01
1757,124646.6
1758,134417.45
1759,169590.72
1760,171088.33
1761,138618.77
1762,172337.64
1763,165416.31
1764,117643.055
1765,161184.89
1766,173670.75
1767,223024.75
1768,141831.62
1769,181834.89
1770,149624.34
1771,126361.75
1772,141267.62
1773,129296.93
1774,149018.27
1775,145858.06
1776,127042.04
1777,114037.555
1778,142453.97
1779,110171.36
1780,177205.77
1781,132081.44
1782,91767.45
1783,150909.52
1784,90186.836
1785,119008.24
1786,122484.95
1787,149051.95
1788,62703.67
1789,93999.6
1790,87170.375
1791,189556.5
1792,160424.55
1793,137100.78
1794,150474.34
1795,136040.84
1796,120223.24
1797,112300.5
1798,122954.03
1799,111877.72
1800,127530.27
1801,136334.89
1802,123903.49
1803,153489.62
1804,138494.55
1805,136443.25
1806,111485.13
1807,150557.31
1808,127540.73
1809,123264.57
1810,135254.83
1811,95205.664
1812,93518.19
1813,122045.484
1814,99267.234
1815,63993.24
1816,96925.06
1817,109617.78
1818,142887.6
1819,129870.59
1820,53639.336
1821,108493.3
1822,131224.78
1823,42931.285
1824,126466.76
1825,133467.97
1826,101102.79
1827,114265.08
1828,134464.77
1829,119556.55
1830,142619.4
1831,144045.23
1832,70040.5
1833,151652.38
1834,122728.4
1835,152010.89
1836,133969.14
1837,97396.336
1838,132034.22
1839,91451.19
1840,158786.6
1841,159621.36
1842,89427.66
1843,129707.336
1844,130226.18
1845,135879.42
1846,143963.25
1847,158463.31
1848,52384.07
1849,110977.96
1850,119495.22
1851,148414.52
1852,127171.87
1853,133202.33
1854,178177.11
1855,155791.42
1856,223967.9
1857,141782.39
1858,139269.64
1859,121010.625
1860,146439.4
1861,119195.43
1862,347060.56
1863,293787.47
1864,293787.47
1865,333463.53
1866,329288.28
1867,235297.98
1868,299040.44
1869,215142.88
1870,255431.42
1871,207992.52
1872,174899.56
1873,261289.16
1874,137601.55
1875,195506.56
1876,196461.47
1877,206474.48
1878,212259.73
1879,130345.086
1880,135357.03
1881,244985.98
1882,257290.23
1883,193961.25
1884,203257.1
1885,232849.17
1886,293705.38
1887,195592.73
1888,290442.8
1889,169037.03
1890,123510.74
1891,134905.97
1892,108893.836
1893,135275.86
1894,133664.0
1895,129139.93
1896,126583.92
1897,109899.56
1898,103953.266
1899,152904.64
1900,150002.53
1901,168661.83
1902,137806.81
1903,220874.42
1904,136837.05
1905,205971.8
1906,157821.89
1907,199153.58
1908,110628.3
1909,138342.61
1910,122010.1
1911,217674.56
1912,352450.03
1913,135037.9
1914,44082.844
1915,306544.8
1916,71747.25
1917,269453.34
1918,137915.53
1919,162431.58
1920,143730.45
1921,441628.75
1922,329103.97
1923,211232.67
1924,246364.1
1925,194091.34
1926,412929.7
1927,134345.69
1928,162305.22
1929,125803.945
1930,130924.02
1931,143638.1
1932,140596.0
1933,170781.69
1934,190760.67
1935,175065.77
1936,190811.97
1937,194452.98
1938,178884.72
1939,230100.83
1940,165058.77
1941,181448.08
1942,194371.4
1943,197226.83
1944,323182.34
1945,365764.84
1946,137728.64
1947,320623.6
1948,172035.98
1949,241985.67
1950,194512.34
1951,266017.62
1952,255873.94
1953,161841.98
1954,180518.62
1955,133735.67
1956,344789.22
1957,150171.0
1958,317572.84
1959,147392.02
1960,117920.836
1961,124387.84
1962,93145.95
1963,100921.2
1964,111644.94
1965,151548.42
1966,151494.95
1967,286806.75
1968,424173.44
1969,406357.62
1970,488666.56
1971,427885.3
1972,402028.1
1973,263955.5
1974,303017.34
1975,248517.16
1976,274886.06
1977,342921.0
1978,362048.0
1979,380031.1
1980,206265.28
1981,369461.03
1982,228925.44
1983,196810.27
1984,165621.69
1985,212600.48
1986,217683.9
1987,169501.62
1988,172101.12
1989,195749.3
1990,205693.45
1991,226061.23
1992,210593.03
1993,169295.0
1994,233532.12
1995,191926.72
1996,247590.53
1997,313067.03
1998,338394.88
1999,252886.16
2000,307810.03
2001,259862.23
2002,250087.52
2003,273311.1
2004,245908.95
2005,203203.8
2006,209157.34
2007,236902.28
2008,209461.16
2009,199804.0
2010,194300.61
2011,155038.92
2012,178890.52
2013,179451.66
2014,190128.44
2015,212095.42
2016,198576.1
2017,198045.22
2018,121902.516
2019,120431.06
2020,107573.45
2021,113547.26
2022,184125.4
2023,140167.6
2024,246059.08
2025,372150.0
2026,181130.98
2027,163302.16
2028,145331.95
2029,167872.95
2030,296339.4
2031,259200.16
2032,268966.56
2033,292199.5
2034,164678.73
2035,216002.64
2036,195054.95
2037,195593.84
2038,295657.4
2039,226364.55
2040,347435.78
2041,304307.78
2042,203025.78
2043,175408.86
2044,167554.66
2045,233058.22
2046,148757.44
2047,146490.53
2048,140885.8
2049,143691.94
2050,177948.2
2051,114544.28
2052,124464.98
2053,144674.69
2054,87026.34
2055,157624.39
2056,146658.98
2057,121699.94
2058,222891.42
2059,117856.87
2060,169335.2
2061,173403.81
2062,132281.25
2063,111794.1
2064,148861.6
2065,120515.86
2066,166013.55
2067,86187.266
2068,139928.92
2069,100033.02
2070,109240.83
2071,92232.47
2072,121651.9
2073,136503.77
2074,195689.0
2075,146664.86
2076,120232.766
2077,166387.61
2078,132552.62
2079,147258.12
2080,128746.43
2081,133118.02
2082,114455.4
2083,146481.31
2084,111791.55
2085,122193.625
2086,119116.56
2087,114648.22
2088,100875.016
2089,84779.05
2090,121470.0
2091,125098.664
2092,123767.32
2093,114182.08
2094,130984.34
2095,138948.06
2096,79305.13
2097,88680.875
2098,127310.32
2099,58826.89
2100,77325.84
2101,112738.2
2102,111823.21
2103,98070.03
2104,139154.27
2105,124236.336
2106,77563.15
2107,228352.84
2108,120117.58
2109,123791.41
2110,141415.36
2111,150073.22
2112,144372.28
2113,122669.66
2114,103587.49
2115,166949.5
2116,123547.734
2117,153555.66
2118,126488.586
2119,98643.06
2120,121297.4
2121,88469.86
2122,103625.44
2123,81716.21
2124,162746.03
2125,127918.59
2126,161798.31
2127,150558.89
2128,125675.516
2129,94236.21
2130,146337.08
2131,134478.36
2132,128235.805
2133,123067.36
2134,124027.03
2135,103561.02
2136,75570.664
2137,115144.92
2138,134392.2
2139,155790.83
2140,146184.9
2141,139656.16
2142,124025.62
2143,139083.3
2144,123728.734
2145,135226.19
2146,161997.33
2147,135763.75
2148,133145.94
2149,139304.97
2150,229791.4
2151,99604.07
2152,180281.38
2153,168923.9
2154,103444.64
2155,140156.1
2156,263468.1
2157,244659.8
2158,250316.11
2159,199930.38
2160,180258.0
2161,232742.83
2162,378073.25
2163,343953.72
2164,244433.34
2165,206308.75
2166,144931.55
2167,220334.98
2168,199880.62
2169,189159.58
2170,221239.14
2171,146220.73
2172,128933.31
2173,167922.11
2174,224193.14
2175,327012.2
2176,321909.47
2177,227945.75
2178,215216.75
2179,140503.11
2180,222755.42
2181,188974.75
2182,222467.97
2183,197974.2
2184,128020.26
2185,126656.734
2186,143222.27
2187,153457.58
2188,158191.08
2189,230601.05
2190,84016.664
2191,87567.16
2192,90102.16
2193,100103.734
2194,110539.6
2195,115216.98
2196,108030.95
2197,106215.08
2198,170633.05
2199,180853.1
2200,139709.97
2201,131839.19
2202,217897.62
2203,139670.0
2204,184432.61
2205,118228.93
2206,138408.2
2207,219191.92
2208,253873.27
2209,242652.14
2210,118463.57
2211,113305.27
2212,118664.5
2213,104222.08
2214,127039.734
2215,101903.14
2216,154475.28
2217,82582.54
2218,70281.72
2219,44317.594
2220,42119.574
2221,309958.06
2222,270780.25
2223,246387.83
2224,211053.06
2225,130329.92
2226,191434.61
2227,207330.25
2228,270718.28
2229,258040.7
2230,153645.75
2231,210884.05
2232,166517.47
2233,176585.62
2234,235061.81
2235,199525.42
2236,293043.12
2237,363426.88
2238,208990.06
2239,110274.58
2240,160302.05
2241,142984.94
2242,118820.44
2243,125524.586
2244,102041.53
2245,96257.586
2246,133849.22
2247,103957.73
2248,123570.24
2249,128785.73
2250,126894.8
2251,100128.66
2252,171763.19
2253,155190.55
2254,176245.44
2255,197061.75
2256,185841.73
2257,205984.95
2258,169109.9
2259,187741.39
2260,155725.61
2261,191485.73
2262,183556.66
2263,346770.75
2264,455425.16
2265,169186.22
2266,332373.9
2267,355071.4
2268,387251.7
2269,153029.95
2270,192338.8
2271,230167.55
2272,199678.28
2273,166370.64
2274,187618.08
2275,171887.4
2276,201897.22
2277,181668.67
2278,141888.72
2279,128621.375
2280,126524.9
2281,173596.23
2282,188779.5
2283,99604.734
2284,112571.57
2285,148676.45
2286,128147.66
2287,361017.06
2288,253790.95
2289,412431.44
2290,475587.62
2291,311311.62
2292,411806.12
2293,460563.34
2294,430939.9
2295,531130.56
2296,318194.62
2297,308428.0
2298,324951.38
2299,396180.4
2300,320482.03
2301,280873.94
2302,254829.22
2303,256807.8
2304,248344.9
2305,188882.33
2306,190689.55
2307,195561.77
2308,216026.12
2309,299978.16
2310,196972.12
2311,198258.75
2312,171302.36
2313,173756.58
2314,164083.33
2315,172938.25
2316,191701.89
2317,188858.38
2318,172781.47
2319,182908.0
2320,186499.73
2321,229809.38
2322,174958.45
2323,178641.27
2324,180192.69
2325,229765.98
2326,171576.88
2327,202688.19
2328,223598.9
2329,196383.55
2330,186446.02
2331,386015.0
2332,402119.34
2333,344090.2
2334,234949.1
2335,264428.16
2336,315180.8
2337,212358.94
2338,294032.44
2339,223960.0
2340,427406.9
2341,252604.62
2342,251916.33
2343,216197.39
2344,222040.45
2345,257271.6
2346,203372.27
2347,200944.83
2348,232754.14
2349,175845.02
2350,300842.8
2351,252868.06
2352,233692.98
2353,228814.78
2354,145950.6
2355,159296.69
2356,147725.83
2357,198721.2
2358,193480.72
2359,125086.375
2360,120144.734
2361,149086.5
2362,296570.12
2363,139647.22
2364,169120.08
2365,236987.47
2366,188107.72
2367,226116.42
2368,204447.86
2369,242268.53
2370,166457.12
2371,168342.05
2372,197176.8
2373,278112.8
2374,289656.7
2375,251481.38
2376,284022.25
2377,324466.44
2378,147166.88
2379,200029.94
2380,151501.75
2381,168107.66
2382,212179.98
2383,204538.16
2384,240011.39
2385,170413.19
2386,140468.02
2387,143773.22
2388,100849.91
2389,114383.7
2390,146144.61
2391,136900.48
2392,121238.766
2393,173501.23
2394,137935.67
2395,200026.31
2396,146099.19
2397,225519.45
2398,126312.23
2399,60608.16
2400,60090.46
2401,120068.445
2402,137943.16
2403,141208.62
2404,146196.61
2405,144090.31
2406,145086.02
2407,131273.1
2408,141763.73
2409,120596.57
2410,159292.73
2411,123735.695
2412,159388.77
2413,129631.16
2414,156685.58
2415,137579.23
2416,130258.47
2417,140549.08
2418,133831.48
2419,127847.49
2420,120028.375
2421,143295.36
2422,117146.63
2423,121959.84
2424,145383.25
2425,179868.02
2426,136448.7
2427,127772.164
2428,176119.42
2429,118288.48
2430,137037.25
2431,100311.69
2432,137661.66
2433,135765.56
2434,154170.64
2435,153473.67
2436,110272.164
2437,116398.61
2438,123998.766
2439,106418.98
2440,108376.64
2441,93072.695
2442,108270.13
2443,118544.6
2444,121851.03
2445,91052.875
2446,126960.89
2447,212048.5
2448,124522.086
2449,110785.51
2450,145171.97
2451,129930.06
2452,197500.88
2453,97507.12
2454,124508.78
2455,118711.02
2456,140697.4
2457,115173.586
2458,110843.84
2459,110121.04
2460,133115.22
2461,118169.3
2462,138126.02
2463,127151.49
2464,172384.98
2465,138196.11
2466,115492.555
2467,161589.2
2468,81160.04
2469,70377.16
2470,204451.75
2471,242351.72
2472,165785.72
2473,125720.945
2474,83165.5
2475,221960.2
2476,118692.01
2477,122745.95
2478,141451.23
2479,111184.22
2480,167140.98
2481,114794.164
2482,104657.74
2483,116974.82
2484,126377.54
2485,128062.14
2486,164093.19
2487,181209.1
2488,155977.7
2489,142234.88
2490,141710.48
2491,85762.78
2492,184162.11
2493,160297.0
2494,162538.03
2495,103821.195
2496,256210.17
2497,156095.7
2498,121094.555
2499,107666.336
2500,128714.266
2501,133937.47
2502,148631.5
2503,105327.805
2504,168612.3
2505,213175.66
2506,243684.58
2507,344318.66
2508,249637.16
2509,223204.33
2510,208281.12
2511,183294.27
2512,206033.48
2513,204187.72
2514,264787.5
2515,147662.44
2516,170662.52
2517,137814.17
2518,145779.22
2519,226928.48
2520,221386.67
2521,195154.88
2522,215744.89
2523,119622.695
2524,130167.32
2525,141254.28
2526,143241.8
2527,118113.52
2528,122244.21
2529,140857.98
2530,113282.8
2531,248096.83
2532,220526.5
2533,196900.2
2534,218995.31
2535,336419.5
2536,230961.33
2537,243093.39
2538,184421.53
2539,193007.1
2540,182530.05
2541,182378.83
2542,168223.45
2543,126120.234
2544,121551.93
2545,136740.25
2546,120919.49
2547,141724.0
2548,153990.48
2549,161305.44
2550,231841.64
2551,138384.84
2552,130964.734
2553,71484.3
2554,104290.29
2555,116936.56
2556,104942.29
2557,126765.734
2558,184410.1
2559,140520.14
2560,150343.97
2561,137510.38
2562,130803.47
2563,142548.42
2564,210856.9
2565,134592.92
2566,162560.2
2567,134968.64
2568,202277.08
2569,205537.94
2570,113366.88
2571,177150.52
2572,153927.34
2573,227849.47
2574,293687.75
2575,126031.51
2576,130945.375
2577,155913.89
2578,73067.87
2579,77646.7
2580,94363.195
2581,103372.75
2582,82512.79
2583,286370.8
2584,156841.2
2585,175881.9
2586,221252.42
2587,194250.22
2588,149985.66
2589,147043.83
2590,191783.62
2591,210563.52
2592,232948.23
2593,241590.67
2594,200098.81
2595,193217.97
2596,300919.72
2597,169827.5
2598,274572.97
2599,326436.7
2600,134559.81
2601,147979.62
2602,82018.36
2603,94360.945
2604,81480.03
2605,72935.24
2606,143248.08
2607,213543.34
2608,190550.11
2609,161897.25
2610,114726.86
2611,112700.48
2612,154680.64
2613,130499.56
2614,130469.2
2615,158566.11
2616,143014.8
2617,170237.42
2618,206563.31
2619,202195.69
2620,177960.6
2621,174999.0
2622,190922.64
2623,266636.84
2624,360948.56
2625,305407.66
2626,167242.39
2627,162470.45
2628,491288.47
2629,598874.94
2630,372930.22
2631,498389.28
2632,479609.44
2633,325276.0
2634,447233.56
2635,154265.5
2636,182045.7
2637,166017.67
2638,255366.88
2639,196875.97
2640,153077.25
2641,115704.336
2642,183721.45
2643,107351.98
2644,126716.3
2645,101860.98
2646,89912.37
2647,101476.82
2648,149103.28
2649,144141.16
2650,152596.55
2651,150316.58
2652,450490.75
2653,234171.75
2654,246719.61
2655,403628.53
2656,307998.25
2657,349084.78
2658,292621.72
2659,280944.4
2660,358961.3
2661,369277.84
2662,344804.66
2663,293007.1
2664,295496.47
2665,338616.66
2666,296178.1
2667,155712.1
2668,175519.81
2669,178773.36
2670,260716.4
2671,179007.94
2672,194464.86
2673,218493.81
2674,215875.38
2675,151706.62
2676,180037.58
2677,193335.2
2678,252731.84
2679,280343.8
2680,265372.75
2681,433203.75
2682,343593.4
2683,613812.25
2684,311924.72
2685,368304.7
2686,278061.1
2687,344005.88
2688,215221.89
2689,188463.98
2690,454001.9
2691,189882.0
2692,143399.11
2693,183831.88
2694,141439.23
2695,198285.61
2696,184358.58
2697,184605.4
2698,207676.77
2699,172529.55
2700,145637.47
2701,150299.81
2702,124701.414
2703,115763.61
2704,128359.625
2705,121947.29
2706,117730.94
2707,131306.16
2708,136189.48
2709,106082.055
2710,125498.734
2711,270822.88
2712,384445.9
2713,168828.23
2714,148554.84
2715,170873.08
2716,149948.61
2717,181374.55
2718,218701.66
2719,145538.48
2720,161105.73
2721,133181.25
2722,165115.6
2723,144612.75
2724,128124.445
2725,132774.8
2726,138426.81
2727,154714.28
2728,176489.83
2729,146622.34
2730,148295.95
2731,126293.44
2732,130102.54
2733,144319.14
2734,137308.95
2735,132427.4
2736,132220.33
2737,129771.67
2738,138472.36
2739,166535.4
2740,128170.39
2741,146322.42
2742,142724.86
2743,144100.34
2744,150647.23
2745,139013.53
2746,139187.19
2747,144960.98
2748,108879.81
2749,137417.16
2750,139926.78
2751,136868.77
2752,183062.44
2753,153944.08
2754,206368.19
2755,142154.6
2756,99446.23
2757,68016.125
2758,89649.85
2759,152441.19
2760,129387.35
2761,138132.86
2762,149685.58
2763,175149.6
2764,138800.52
2765,279509.8
2766,136635.31
2767,92824.84
2768,143447.12
2769,123765.195
2770,152352.83
2771,115102.54
2772,113496.695
2773,143461.08
2774,139340.45
2775,110023.836
2776,138065.44
2777,140985.92
2778,105094.42
2779,117100.836
2780,93241.85
2781,85862.875
2782,101081.39
2783,101388.984
2784,120481.15
2785,124123.71
2786,77772.62
2787,125047.49
2788,79204.6
2789,186635.84
2790,90513.58
2791,108138.05
2792,61067.855
2793,164549.22
2794,101137.51
2795,119589.62
2796,101870.2
2797,204193.95
2798,123483.19
2799,120417.74
2800,64642.51
2801,110987.38
2802,135310.69
2803,193975.88
2804,114019.72
2805,102695.83
2806,77912.26
2807,175449.69
2808,146829.86
2809,141932.16
2810,126955.32
2811,157962.08
2812,145429.02
2813,150611.31
2814,154034.69
2815,105753.766
2816,265359.06
2817,167425.28
2818,115295.79
2819,157404.62
2820,138686.2
2821,89449.16
2822,199760.38
2823,313421.3
2824,179346.61
2825,135541.1
2826,135377.94
2827,139354.67
2828,217180.02
2829,219432.03
2830,241673.86
2831,166523.66
2832,234931.83
2833,289702.28
2834,210611.92
2835,218324.67
2836,186582.98
2837,157656.11
2838,143582.62
2839,173028.81
2840,200357.55
2841,204230.38
2842,238150.19
2843,146235.94
2844,168025.11
2845,123176.79
2846,214147.0
2847,206896.89
2848,238359.45
2849,198779.97
2850,280630.8
2851,224420.11
2852,226649.27
2853,237951.1
2854,140503.11
2855,206136.47
2856,202903.64
2857,188180.75
2858,203844.52
2859,127114.99
2860,127059.484
2861,115838.59
2862,194918.64
2863,127400.445
2864,237793.88
2865,134620.9
2866,133551.75
2867,95511.23
2868,118165.805
2869,109361.016
2870,125457.57
2871,82551.83
2872,55416.69
2873,116001.66
2874,150346.25
2875,113514.99
2876,159581.02
2877,140946.67
2878,171712.25
2879,137812.33
2880,101526.48
2881,147119.3
2882,173677.88
2883,208168.53
2884,227410.73
2885,202783.52
2886,230562.12
2887,91817.79
2888,137917.12
2889,64228.39
2890,79595.56
2891,143430.7
2892,37150.605
2893,77764.76
2894,39936.836
2895,295408.0
2896,280091.25
2897,203774.73
2898,150918.58
2899,200640.73
2900,158148.69
2901,195021.84
2902,192729.36
2903,318610.0
2904,350587.12
2905,84087.04
2906,216013.77
2907,110637.9
2908,133268.16
2909,142810.9
2910,79868.46
2911,82018.36
2912,137323.62
2913,83560.87
2914,72310.875
2915,76370.97
2916,83143.62
2917,158904.0
2918,121732.32
2919,217346.61
