Id,SalePrice
2017,198442.0
2018,119955.0
2019,114398.0
2020,104425.0
2021,112944.0
2022,177187.0
2023,144852.0
2024,246967.0
2025,372877.0
2026,171732.0
2027,150781.0
2028,146545.0
2029,169638.0
2030,306629.0
2031,254313.0
2032,261103.0
2033,290665.0
2034,168584.0
2035,212493.0
2036,196226.0
2037,196226.0
2038,265692.0
2039,231271.0
2040,342981.0
2041,300849.0
2042,199192.0
2043,175447.0
2044,164534.0
2045,223874.0
2046,141378.0
2047,147156.0
2048,142661.0
2049,142710.0
2050,178018.0
2051,116976.0
2052,124438.0
2053,149334.0
2054,94807.0
2055,154440.0
2056,143692.0
2057,125375.0
2058,224831.0
2059,112308.0
2060,157909.0
2061,173691.0
2062,130339.0
2063,107672.0
2064,144855.0
2065,113298.0
2066,162751.0
2067,102337.0
2068,133187.0
2069,98170.0
2070,110193.0
2071,90903.0
2072,132504.0
2073,135805.0
2074,199015.0
2075,147119.0
2076,117525.0
2077,160068.0
2078,131473.0
2079,141931.0
2080,126328.0
2081,134772.0
2082,124327.0
2083,144222.0
2084,109044.0
2085,125018.0
2086,107066.0
2087,116928.0
2088,94113.0
2089,86178.0
2090,121541.0
2091,130647.0
2092,124793.0
2093,115788.0
2094,123742.0
2095,140688.0
2096,78519.0
2097,92647.0
2098,125889.0
2099,60588.0
2100,89692.0
2101,120765.0
2102,119766.0
2103,100451.0
2104,139978.0
2105,121211.0
2106,81854.0
2107,249987.0
2108,113951.0
2109,123558.0
2110,124595.0
2111,146946.0
2112,138610.0
2113,129864.0
2114,107928.0
2115,165492.0
2116,112034.0
2117,153237.0
2118,128179.0
2119,108259.0
2120,124147.0
2121,84704.0
2122,111322.0
2123,81363.0
2124,160692.0
2125,121387.0
2126,160555.0
2127,156816.0
2128,115570.0
2129,98152.0
2130,148613.0
2131,126186.0
2132,129774.0
2133,119106.0
2134,126182.0
2135,93182.0
2136,79259.0
2137,113141.0
2138,133182.0
2139,156318.0
2140,143437.0
2141,137635.0
2142,127056.0
2143,146055.0
2144,113468.0
2145,135479.0
2146,163627.0
2147,133588.0
2148,133626.0
2149,139930.0
2150,256867.0
2151,104196.0
2152,178163.0
2153,165411.0
2154,94429.0
2155,139624.0
2156,275840.0
2157,239513.0
2158,244578.0
2159,199026.0
2160,177747.0
2161,234813.0
2162,429300.0
2163,343090.0
2164,249107.0
2165,185126.0
2166,144549.0
2167,218985.0
2168,202936.0
2169,185503.0
2170,219347.0
2171,147642.0
2172,132173.0
2173,162205.0
2174,216593.0
2175,311262.0
2176,339870.0
2177,230295.0
2178,214743.0
2179,140652.0
2180,241376.0
2181,194659.0
2182,212186.0
2183,192699.0
2184,127181.0
2185,106687.0
2186,142972.0
2187,165299.0
2188,156418.0
2189,215050.0
2190,84512.0
2191,88141.0
2192,86852.0
2193,101273.0
2194,109797.0
2195,113520.0
2196,104004.0
2197,109104.0
2198,164192.0
2199,186968.0
2200,147575.0
2201,139450.0
2202,220651.0
2203,147338.0
2204,184445.0
2205,117186.0
2206,134827.0
2207,204487.0
2208,247922.0
2209,219476.0
2210,117843.0
2211,111381.0
2212,126328.0
2213,105632.0
2214,127803.0
2215,94290.0
2216,156541.0
2217,76010.0
2218,59235.0
2219,45374.0
2220,43643.0
2221,290396.0
2222,279263.0
2223,254536.0
2224,216844.0
2225,123449.0
2226,185186.0
2227,205073.0
2228,277957.0
2229,259022.0
2230,157455.0
2231,206961.0
2232,173170.0
2233,175958.0
2234,243603.0
2235,208239.0
2236,272210.0
2237,359894.0
2238,208348.0
2239,103264.0
2240,161203.0
2241,152789.0
2242,114367.0
2243,120711.0
2244,101242.0
2245,97988.0
2246,139534.0
2247,100884.0
2248,126470.0
2249,128353.0
2250,126503.0
2251,100085.0
2252,179314.0
2253,156166.0
2254,176011.0
2255,195856.0
2256,181247.0
2257,211179.0
2258,166710.0
2259,186164.0
2260,156150.0
2261,185126.0
2262,189911.0
2263,385133.0
2264,435506.0
2265,185134.0
2266,343048.0
2267,337143.0
2268,403571.0
2269,155601.0
2270,186955.0
2271,233417.0
2272,194971.0
2273,163188.0
2274,184232.0
2275,180161.0
2276,216203.0
2277,189342.0
2278,146013.0
2279,129470.0
2280,128533.0
2281,164921.0
2282,187549.0
2283,99808.0
2284,108781.0
2285,147735.0
2286,126287.0
2287,364713.0
2288,261335.0
2289,388887.0
2290,462466.0
2291,310298.0
2292,455602.0
2293,444025.0
2294,444840.0
2295,489462.0
2296,300191.0
2297,305594.0
2298,350404.0
2299,361938.0
2300,327719.0
2301,283354.0
2302,241518.0
2303,254147.0
2304,233309.0
2305,192114.0
2306,187811.0
2307,193999.0
2308,214094.0
2309,288033.0
2310,192101.0
2311,202767.0
2312,172111.0
2313,171179.0
2314,169648.0
2315,172979.0
2316,184084.0
2317,190262.0
2318,177595.0
2319,179726.0
2320,185537.0
2321,234367.0
2322,172792.0
2323,182238.0
2324,176445.0
2325,236742.0
2326,171132.0
2327,205611.0
2328,219383.0
2329,196278.0
2330,183401.0
2331,367681.0
2332,408381.0
2333,333616.0
2334,230778.0
2335,275158.0
2336,327078.0
2337,217070.0
2338,285550.0
2339,217838.0
2340,421492.0
2341,222206.0
2342,253538.0
2343,215387.0
2344,207073.0
2345,247633.0
2346,194869.0
2347,198597.0
2348,237169.0
2349,176133.0
2350,301600.0
2351,247526.0
2352,246915.0
2353,224024.0
2354,138353.0
2355,148351.0
2356,145576.0
2357,196016.0
2358,196952.0
2359,128669.0
2360,124328.0
2361,146040.0
2362,282260.0
2363,143091.0
2364,153243.0
2365,236080.0
2366,184298.0
2367,248771.0
2368,217008.0
2369,240519.0
2370,170246.0
2371,170610.0
2372,200587.0
2373,281454.0
2374,325869.0
2375,251520.0
2376,270541.0
2377,313175.0
2378,146518.0
2379,196887.0
2380,150598.0
2381,170407.0
2382,202661.0
2383,211879.0
2384,247026.0
2385,161902.0
2386,140029.0
2387,138467.0
2388,95661.0
2389,115470.0
2390,146793.0
2391,131836.0
2392,118876.0
2393,168402.0
2394,144434.0
2395,189353.0
2396,146176.0
2397,218286.0
2398,139956.0
2399,58543.0
2400,50899.0
2401,111021.0
2402,134793.0
2403,138129.0
2404,144944.0
2405,140537.0
2406,141535.0
2407,125165.0
2408,137669.0
2409,121827.0
2410,156075.0
2411,121740.0
2412,160681.0
2413,130331.0
2414,147959.0
2415,136866.0
2416,127744.0
2417,133008.0
2418,130306.0
2419,128089.0
2420,119484.0
2421,135584.0
2422,117774.0
2423,122303.0
2424,142868.0
2425,176841.0
2426,137884.0
2427,134119.0
2428,183959.0
2429,115264.0
2430,136193.0
2431,102394.0
2432,140701.0
2433,139066.0
2434,140733.0
2435,142583.0
2436,108076.0
2437,111517.0
2438,122966.0
2439,100583.0
2440,111795.0
2441,90416.0
2442,86774.0
2443,112916.0
2444,119064.0
2445,89294.0
2446,126180.0
2447,204627.0
2448,124239.0
2449,102760.0
2450,145026.0
2451,127097.0
2452,207670.0
2453,89544.0
2454,127324.0
2455,119883.0
2456,134823.0
2457,120275.0
2458,117281.0
2459,114120.0
2460,137545.0
2461,119917.0
2462,139183.0
2463,128835.0
2464,181467.0
2465,136942.0
2466,114554.0
2467,167966.0
2468,83122.0
2469,67927.0
2470,187412.0
2471,215925.0
2472,166352.0
2473,124460.0
2474,80858.0
2475,225210.0
2476,116245.0
2477,124509.0
2478,138483.0
2479,109170.0
2480,159890.0
2481,118265.0
2482,106276.0
2483,120015.0
2484,125897.0
2485,127512.0
2486,154388.0
2487,170670.0
2488,155496.0
2489,141853.0
2490,144363.0
2491,85976.0
2492,180358.0
2493,156120.0
2494,145133.0
2495,101942.0
2496,250948.0
2497,159516.0
2498,117027.0
2499,95561.0
2500,123306.0
2501,140780.0
2502,154279.0
2503,98672.0
2504,169664.0
2505,222284.0
2506,244172.0
2507,328423.0
2508,246211.0
2509,222369.0
2510,202128.0
2511,177089.0
2512,212316.0
2513,216812.0
2514,270385.0
2515,144133.0
2516,165964.0
2517,142573.0
2518,150898.0
2519,229344.0
2520,212675.0
2521,190878.0
2522,217794.0
2523,119973.0
2524,131430.0
2525,141283.0
2526,140783.0
2527,116261.0
2528,122908.0
2529,140743.0
2530,107861.0
2531,255281.0
2532,228242.0
2533,195385.0
2534,224085.0
2535,305326.0
2536,224163.0
2537,251013.0
2538,178458.0
2539,188535.0
2540,175187.0
2541,175256.0
2542,165743.0
2543,120907.0
2544,113875.0
2545,139115.0
2546,122389.0
2547,138824.0
2548,155168.0
2549,160582.0
2550,242090.0
2551,139604.0
2552,131636.0
2553,71516.0
2554,101593.0
2555,110084.0
2556,100282.0
2557,109721.0
2558,182100.0
2559,139848.0
2560,154245.0
2561,142435.0
2562,135100.0
2563,143044.0
2564,220185.0
2565,137701.0
2566,166933.0
2567,134161.0
2568,192190.0
2569,193990.0
2570,116373.0
2571,178365.0
2572,151051.0
2573,217923.0
2574,284998.0
2575,122959.0
2576,133089.0
2577,158741.0
2578,84077.0
2579,75277.0
2580,97824.0
2581,100785.0
2582,74149.0
2583,290024.0
2584,167380.0
2585,173080.0
2586,226916.0
2587,198836.0
2588,149856.0
2589,144627.0
2590,197653.0
2591,210678.0
2592,219798.0
2593,250649.0
2594,193213.0
2595,192145.0
2596,300281.0
2597,170429.0
2598,295212.0
2599,314269.0
2600,139403.0
2601,139553.0
2602,85102.0
2603,92572.0
2604,84030.0
2605,78211.0
2606,138636.0
2607,215509.0
2608,194621.0
2609,168400.0
2610,113122.0
2611,121104.0
2612,161450.0
2613,132264.0
2614,131502.0
2615,149118.0
2616,140596.0
2617,173294.0
2618,196145.0
2619,207082.0
2620,191751.0
2621,177554.0
2622,190329.0
2623,260656.0
2624,346103.0
2625,296015.0
2626,178632.0
2627,155994.0
2628,496544.0
2629,571284.0
2630,385878.0
2631,463729.0
2632,458702.0
2633,346073.0
2634,428381.0
2635,151141.0
2636,188084.0
2637,165872.0
2638,253344.0
2639,194847.0
2640,152579.0
2641,124693.0
2642,180598.0
2643,105169.0
2644,126636.0
2645,96747.0
2646,91502.0
2647,101980.0
2648,151498.0
2649,145276.0
2650,145690.0
2651,148843.0
2652,445332.0
2653,233550.0
2654,244202.0
2655,414591.0
2656,304585.0
2657,344007.0
2658,301342.0
2659,283381.0
2660,366550.0
2661,370412.0
2662,383019.0
2663,275711.0
2664,276734.0
2665,316926.0
2666,302177.0
2667,169977.0
2668,174734.0
2669,177191.0
2670,262333.0
2671,176561.0
2672,201663.0
2673,211693.0
2674,209341.0
2675,160750.0
2676,177816.0
2677,190964.0
2678,239157.0
2679,254469.0
2680,268238.0
2681,402582.0
2682,324771.0
2683,677477.0
2684,323650.0
2685,351330.0
2686,273977.0
2687,313756.0
2688,214847.0
2689,185934.0
2690,412173.0
2691,194084.0
2692,137642.0
2693,202591.0
2694,139440.0
2695,195704.0
2696,178071.0
2697,187210.0
2698,179952.0
2699,174322.0
2700,145796.0
2701,148372.0
2702,129748.0
2703,122702.0
2704,134870.0
2705,123708.0
2706,119021.0
2707,128897.0
2708,133853.0
2709,104011.0
2710,126809.0
2711,281318.0
2712,418387.0
2713,162353.0
2714,154881.0
2715,174538.0
2716,146881.0
2717,185444.0
2718,214738.0
2719,147910.0
2720,175290.0
2721,135134.0
2722,163348.0
2723,140653.0
2724,130340.0
2725,130975.0
2726,145324.0
2727,160266.0
2728,171721.0
2729,149254.0
2730,148282.0
2731,127000.0
2732,122121.0
2733,143532.0
2734,148663.0
2735,135742.0
2736,135795.0
2737,128683.0
2738,136918.0
2739,166629.0
2740,126506.0
2741,147150.0
2742,143927.0
2743,140313.0
2744,154061.0
2745,139431.0
2746,134521.0
2747,138757.0
2748,105415.0
2749,129936.0
2750,132293.0
2751,133747.0
2752,175841.0
2753,154161.0
2754,172588.0
2755,139958.0
2756,92538.0
2757,67041.0
2758,85554.0
2759,150757.0
2760,138946.0
2761,145083.0
2762,149429.0
2763,178873.0
2764,131487.0
2765,313871.0
2766,121516.0
2767,91938.0
2768,135965.0
2769,132685.0
2770,152259.0
2771,120342.0
2772,120331.0
2773,157313.0
2774,130872.0
2775,101063.0
2776,134597.0
2777,142179.0
2778,95694.0
2779,118602.0
2780,97715.0
2781,88650.0
2782,103226.0
2783,97295.0
2784,123367.0
2785,126685.0
2786,74527.0
2787,125657.0
2788,78469.0
2789,177643.0
2790,84662.0
2791,111912.0
2792,57769.0
2793,151881.0
2794,105140.0
2795,120688.0
2796,99340.0
2797,203522.0
2798,117475.0
2799,111504.0
2800,66146.0
2801,117850.0
2802,134692.0
2803,188625.0
2804,112840.0
2805,97794.0
2806,77374.0
2807,167267.0
2808,147408.0
2809,143435.0
2810,129313.0
2811,149577.0
2812,156216.0
2813,159504.0
2814,160375.0
2815,110008.0
2816,251601.0
2817,148050.0
2818,119319.0
2819,161467.0
2820,136116.0
2821,92399.0
2822,207599.0
2823,319404.0
2824,181898.0
2825,134156.0
2826,134888.0
2827,141486.0
2828,209956.0
2829,219148.0
2830,240511.0
2831,171365.0
2832,248537.0
2833,291580.0
2834,209756.0
2835,226841.0
2836,184993.0
2837,154105.0
2838,143165.0
2839,178229.0
2840,214621.0
2841,200793.0
2842,234617.0
2843,148688.0
2844,176618.0
2845,123291.0
2846,210131.0
2847,206316.0
2848,224004.0
2849,196495.0
2850,275437.0
2851,220081.0
2852,210221.0
2853,235429.0
2854,139602.0
2855,206104.0
2856,205814.0
2857,179936.0
2858,210152.0
2859,120362.0
2860,132399.0
2861,121112.0
2862,198673.0
2863,124417.0
2864,236102.0
2865,136213.0
2866,136771.0
2867,97935.0
2868,113457.0
2869,109449.0
2870,127842.0
2871,85865.0
2872,52314.0
2873,110793.0
2874,141674.0
2875,115249.0
2876,159484.0
2877,135765.0
2878,162712.0
2879,131470.0
2880,98912.0
2881,135133.0
2882,178132.0
2883,211058.0
2884,203193.0
2885,198277.0
2886,232668.0
2887,92712.0
2888,138492.0
2889,61398.0
2890,79802.0
2891,143252.0
2892,42268.0
2893,83512.0
2894,41214.0
2895,317260.0
2896,282735.0
2897,213333.0
2898,162927.0
2899,191766.0
2900,168117.0
2901,200016.0
2902,185848.0
2903,336979.0
2904,348583.0
2905,87086.0
2906,225570.0
2907,110140.0
2908,142363.0
2909,146718.0
2910,80715.0
2911,87523.0
2912,143184.0
2913,87552.0
2914,75696.0
2915,79271.0
2916,81869.0
2917,162106.0
2918,113629.0
2919,211491.0
